Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures,PotentialFraud
PRV56856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,263.0,23670.0,3000.0,515.2907982310311,70.0,3.0,270.0,0.6666666666666666,60.0,20.0,3.137307225824956,17.0,10.0,11.0,2.903225806451613,394.5,763.5483870967741,213.0,0.0,0
PRV56857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,358.2608695652174,16480.0,3300.0,830.7140284727648,60.0,0.0,0.0,0.7608695652173914,35.0,20.0,3.2399230622462882,1.0,1.0,1.0,2.3,470.85714285714283,824.0,106.0,0.0,0
PRV56858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,196.75,7870.0,1900.0,378.1831566846942,75.0,5.5,220.0,1.5,60.0,20.0,4.83045891539648,6.0,1.0,3.0,1.7391304347826086,131.16666666666666,342.17391304347825,101.0,0.0,0
PRV56860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,856.6666666666666,2570.0,2400.0,1336.5752254674383,90.0,0.0,0.0,6.666666666666667,20.0,20.0,11.547005383792515,3.0,0.0,2.0,1.0,128.5,856.6666666666666,10.0,0.0,0
PRV56861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,179.3548387096774,5560.0,1200.0,278.1478681549434,70.0,0.0,0.0,1.1935483870967742,37.0,20.0,4.323727981258069,7.0,4.0,6.0,1.4090909090909092,150.27027027027026,252.72727272727272,85.0,0.0,0
PRV56862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,213.57142857142858,2990.0,2100.0,547.9978543312449,45.0,0.0,0.0,0.5,7.0,7.0,1.8708286933869707,1.0,1.0,1.0,1.75,427.14285714285717,373.75,30.0,0.0,0
PRV56863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0,270.5769230769231,14070.0,3300.0,608.1163893420612,80.0,1.9230769230769231,100.0,0.6346153846153846,33.0,12.0,2.5973504309074555,4.0,4.0,4.0,1.793103448275862,426.3636363636364,485.17241379310343,121.0,0.0,0
PRV56864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,158.33333333333334,3800.0,1500.0,305.7231863412827,50.0,0.0,0.0,2.5,60.0,20.0,6.756639246921762,5.0,1.0,3.0,2.0,63.333333333333336,316.6666666666667,47.0,0.0,0
PRV56866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,23.0,399.70588235294116,27180.0,3300.0,734.3897265162706,95.0,1.6176470588235294,110.0,2.9558823529411766,201.0,20.0,6.870733571231541,7.0,5.0,6.0,2.9565217391304346,135.22388059701493,1181.7391304347825,149.0,0.0,0
PRV56867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,381.1111111111111,3430.0,2000.0,631.1783512693628,90.0,7.777777777777778,70.0,2.2222222222222223,20.0,20.0,6.666666666666667,1.0,2.0,1.0,1.125,171.5,428.75,27.0,0.0,0
PRV56868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,421.6666666666667,7590.0,2700.0,651.2183152504597,200.0,0.0,0.0,1.2222222222222223,22.0,14.0,3.422341055571989,6.0,3.0,5.0,2.5714285714285716,345.0,1084.2857142857142,60.0,0.0,0
PRV56869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,311.6666666666667,11220.0,2200.0,475.51175439880404,90.0,1.3888888888888888,50.0,0.9166666666666666,33.0,20.0,3.7597492317592525,2.0,1.0,2.0,1.5,340.0,467.5,84.0,0.0,0
PRV56870,13.0,13.0,9153.846153846154,119000.0,16000.0,4017.589531177325,10000.0,1068.0,13884.0,4.538461538461538,59.0,13.0,3.152125859780576,4.538461538461538,59.0,13.0,3.152125859780576,3.0,2.0,1.0,1.0,2016.949152542373,9153.846153846154,6.0,105.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,395.45454545454544,4350.0,2000.0,563.0162277654817,300.0,4.545454545454546,50.0,1.8181818181818181,20.0,20.0,6.030226891555272,3.0,3.0,3.0,1.0,217.5,395.45454545454544,40.0,0.0,0
PRV56873,1.0,1.0,6000.0,6000.0,6000.0,0.0,6000.0,1068.0,1068.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2000.0,6000.0,1.0,9.0,0.0,1.0,1.0,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0,0.0,0
PRV56877,15.0,11.0,10866.666666666666,163000.0,46000.0,12483.512936593417,7000.0,1068.0,16020.0,5.6,84.0,23.0,5.435334133506158,5.6,84.0,23.0,5.435334133506158,6.0,4.0,1.0,1.3636363636363635,1940.4761904761904,14818.181818181818,11.0,104.0,9.0,29.0,25.0,255.51724137931035,7410.0,1000.0,326.3388489514777,80.0,1.7241379310344827,50.0,1.4482758620689655,42.0,20.0,4.162641734151109,12.0,5.0,5.0,1.16,176.42857142857142,296.4,78.0,0.0,1
PRV56878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,256.15384615384613,6660.0,1300.0,378.0378491429335,70.0,1.5384615384615385,40.0,0.038461538461538464,1.0,1.0,0.19611613513818404,1.0,2.0,2.0,3.25,6660.0,832.5,66.0,0.0,0
PRV56879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1162.857142857143,8140.0,3300.0,1221.061209026999,600.0,14.285714285714286,100.0,0.14285714285714285,1.0,1.0,0.37796447300922725,4.0,0.0,1.0,1.1666666666666667,8140.0,1356.6666666666667,17.0,0.0,0
PRV56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,130.0,260.0,200.0,98.99494936611666,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,130.0,9.0,0.0,0
PRV56881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,31.0,220.51282051282053,17200.0,2200.0,381.4800208752829,70.0,1.9230769230769231,150.0,1.8205128205128205,142.0,20.0,5.3226875101777615,5.0,4.0,5.0,2.5161290322580645,121.12676056338029,554.8387096774194,170.0,0.0,0
PRV56882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,192.85714285714286,4050.0,1200.0,268.55433076275006,100.0,1.9047619047619047,40.0,1.9047619047619047,40.0,20.0,6.015852075182384,4.0,1.0,2.0,2.1,101.25,405.0,53.0,0.0,0
PRV56884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,180.0,1440.0,900.0,296.88862750677595,80.0,12.5,100.0,1.0,8.0,8.0,2.8284271247461903,5.0,1.0,4.0,1.0,180.0,180.0,23.0,0.0,0
PRV56885,9.0,5.0,7333.333333333333,66000.0,14000.0,4301.162633521313,8000.0,1068.0,9612.0,5.555555555555555,50.0,20.0,5.725188012439223,5.555555555555555,50.0,20.0,5.725188012439223,2.0,2.0,0.0,1.8,1320.0,13200.0,4.0,71.0,6.0,1.0,1.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,1.0,0.0,0
PRV56886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,123.63636363636364,1360.0,500.0,166.0284751042861,40.0,0.0,0.0,2.6363636363636362,29.0,20.0,6.360388781713383,5.0,1.0,3.0,3.6666666666666665,46.89655172413793,453.3333333333333,32.0,0.0,0
PRV56887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,253.33333333333334,9120.0,2700.0,563.5347625226225,75.0,6.388888888888889,230.0,0.6111111111111112,22.0,20.0,3.3404685537705867,4.0,3.0,4.0,3.272727272727273,414.54545454545456,829.0909090909091,81.0,0.0,0
PRV56888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,605.0,6050.0,3000.0,979.6059298400443,150.0,1.0,10.0,0.2,2.0,1.0,0.4216370213557839,7.0,4.0,3.0,1.0,3025.0,605.0,37.0,0.0,0
PRV56889,5.0,5.0,22000.0,110000.0,57000.0,22770.5950734714,14000.0,1068.0,5340.0,9.2,46.0,16.0,5.630275304103699,9.2,46.0,16.0,5.630275304103699,2.0,1.0,2.0,1.0,2391.304347826087,22000.0,5.0,46.0,5.0,45.0,27.0,367.77777777777777,16550.0,3300.0,760.9291237120125,100.0,10.0,450.0,0.17777777777777778,8.0,8.0,1.1925695879998877,10.0,6.0,6.0,1.6666666666666667,2068.75,612.9629629629629,105.0,0.0,0
PRV56890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,355.8333333333333,4270.0,1500.0,447.4464586219599,200.0,5.0,60.0,0.9166666666666666,11.0,11.0,3.1754264805429417,1.0,0.0,1.0,2.4,388.1818181818182,854.0,28.0,0.0,0
PRV56891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0
PRV56892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,244.6153846153846,3180.0,1600.0,437.25689216247895,100.0,0.0,0.0,0.38461538461538464,5.0,4.0,1.12089707663561,1.0,1.0,2.0,2.6,636.0,636.0,32.0,0.0,0
PRV56893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,431.42857142857144,3020.0,1500.0,543.7961803049794,100.0,0.0,0.0,2.7142857142857144,19.0,14.0,5.1869800370506445,4.0,1.0,2.0,1.0,158.94736842105263,431.42857142857144,16.0,0.0,0
PRV56894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,167.69230769230768,4360.0,2100.0,408.5908240996872,65.0,0.0,0.0,1.9615384615384615,51.0,20.0,5.517106264923809,6.0,3.0,6.0,1.1304347826086956,85.49019607843137,189.56521739130434,58.0,0.0,0
PRV56895,13.0,13.0,11153.846153846154,145000.0,36000.0,9822.136171646114,7000.0,1068.0,13884.0,7.846153846153846,102.0,22.0,6.841614744173507,7.846153846153846,102.0,22.0,6.841614744173507,7.0,4.0,1.0,1.0,1421.5686274509803,11153.846153846154,12.0,95.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0
PRV56896,3.0,3.0,20000.0,60000.0,57000.0,32078.02986469088,3000.0,1068.0,3204.0,9.333333333333334,28.0,21.0,10.214368964029708,9.333333333333334,28.0,21.0,10.214368964029708,3.0,3.0,1.0,1.0,2142.8571428571427,20000.0,7.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56897,8.0,8.0,7750.0,62000.0,17000.0,5574.1751471790485,6000.0,1068.0,7476.0,5.25,42.0,15.0,4.832922806867792,5.25,42.0,15.0,4.832922806867792,5.0,5.0,1.0,1.0,1476.1904761904761,7750.0,11.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56900,2.0,2.0,9500.0,19000.0,16000.0,9192.388155425118,9500.0,1068.0,2136.0,5.0,10.0,6.0,1.4142135623730951,5.0,10.0,6.0,1.4142135623730951,1.0,1.0,1.0,1.0,1900.0,9500.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,48.0,154.3939393939394,10190.0,1200.0,214.70644566211286,75.0,0.30303030303030304,20.0,0.8333333333333334,55.0,20.0,3.2372036048860413,6.0,4.0,6.0,1.375,185.27272727272728,212.29166666666666,174.0,0.0,0
PRV56902,1.0,1.0,4000.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1333.3333333333333,4000.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56903,2.0,2.0,28500.0,57000.0,49000.0,28991.378028648447,28500.0,1068.0,2136.0,10.0,20.0,12.0,2.8284271247461903,10.0,20.0,12.0,2.8284271247461903,2.0,2.0,0.0,1.0,2850.0,28500.0,4.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56904,4.0,4.0,7000.0,28000.0,13000.0,4082.48290463863,5500.0,1068.0,4272.0,5.5,22.0,9.0,2.516611478423583,5.5,22.0,9.0,2.516611478423583,4.0,3.0,1.0,1.0,1272.7272727272727,7000.0,8.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,405.3333333333333,6080.0,1600.0,521.9724495557577,300.0,3.3333333333333335,50.0,4.666666666666667,70.0,20.0,7.687342720032592,9.0,4.0,4.0,1.1538461538461537,86.85714285714286,467.6923076923077,49.0,0.0,0
PRV56906,6.0,6.0,8500.0,51000.0,23000.0,8479.38677028003,7000.0,1068.0,6408.0,8.333333333333334,50.0,17.0,6.623191577077223,8.333333333333334,50.0,17.0,6.623191577077223,5.0,4.0,1.0,1.0,1020.0,8500.0,10.0,45.0,4.0,1.0,1.0,1100.0,1100.0,1100.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1100.0,2.0,0.0,0
PRV56907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,388.0,5820.0,2200.0,646.4872112313702,80.0,0.0,0.0,1.3333333333333333,20.0,20.0,5.163977794943222,1.0,1.0,1.0,1.0,291.0,388.0,26.0,0.0,0
PRV56908,1.0,1.0,5000.0,5000.0,5000.0,0.0,5000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5000.0,1.0,9.0,0.0,1.0,1.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,0
PRV56909,3.0,2.0,5666.666666666667,17000.0,7000.0,1527.5252316519466,6000.0,1068.0,3204.0,5.0,15.0,8.0,3.605551275463989,5.0,15.0,8.0,3.605551275463989,3.0,2.0,0.0,1.5,1133.3333333333333,8500.0,5.0,24.0,2.0,4.0,4.0,397.5,1590.0,1100.0,478.2171752108728,200.0,0.0,0.0,1.75,7.0,7.0,3.5,1.0,0.0,1.0,1.0,227.14285714285714,397.5,12.0,0.0,0
PRV56910,4.0,4.0,9300.0,37200.0,18000.0,7551.600271907052,9500.0,1068.0,4272.0,3.25,13.0,5.0,1.2583057392117916,3.25,13.0,5.0,1.2583057392117916,1.0,1.0,1.0,1.0,2861.5384615384614,9300.0,3.0,32.0,4.0,1.0,1.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,0
PRV56912,7.0,7.0,12857.142857142857,90000.0,56000.0,19325.532087789732,7000.0,1068.0,7476.0,5.285714285714286,37.0,12.0,4.461475305855889,5.285714285714286,37.0,12.0,4.461475305855889,5.0,5.0,0.0,1.0,2432.4324324324325,12857.142857142857,10.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56914,6.0,6.0,11666.666666666666,70000.0,33000.0,10875.04789261485,8000.0,1068.0,6408.0,7.333333333333333,44.0,15.0,4.926120853842978,7.333333333333333,44.0,15.0,4.926120853842978,1.0,1.0,0.0,1.0,1590.909090909091,11666.666666666666,2.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56915,4.0,4.0,7725.0,30900.0,20000.0,8565.580346168417,5000.0,1068.0,4272.0,5.75,23.0,13.0,5.251983752196244,5.75,23.0,13.0,5.251983752196244,4.0,4.0,0.0,1.0,1343.4782608695652,7725.0,8.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56916,11.0,10.0,10336.363636363636,113700.0,29000.0,8320.128932567419,7000.0,1068.0,11748.0,4.2727272727272725,47.0,9.0,2.76010539983201,4.2727272727272725,47.0,9.0,2.76010539983201,3.0,4.0,2.0,1.1,2419.148936170213,11370.0,9.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56917,2.0,2.0,6500.0,13000.0,7000.0,707.1067811865476,6500.0,1068.0,2136.0,3.5,7.0,7.0,4.949747468305833,3.5,7.0,7.0,4.949747468305833,2.0,1.0,0.0,1.0,1857.142857142857,6500.0,3.0,16.0,1.0,6.0,6.0,313.3333333333333,1880.0,1100.0,408.00326796076854,140.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,313.3333333333333,17.0,0.0,0
PRV56918,7.0,7.0,20285.714285714286,142000.0,57000.0,19855.429867874816,10000.0,1068.0,7476.0,11.571428571428571,81.0,35.0,12.739141034061687,11.571428571428571,81.0,35.0,12.739141034061687,7.0,3.0,1.0,1.0,1753.0864197530864,20285.714285714286,11.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV56919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,30.0,20.0,7.0710678118654755,15.0,0.0,0.0,1.5,3.0,3.0,2.1213203435596424,1.0,1.0,0.0,1.0,10.0,15.0,9.0,0.0,0
PRV56920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,80.0,4.0,0.0,0
PRV56923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,147.0731707317073,6030.0,1000.0,209.03640714525096,70.0,7.560975609756097,310.0,0.975609756097561,40.0,20.0,4.361695799101817,1.0,1.0,1.0,1.5185185185185186,150.75,223.33333333333334,104.0,0.0,0
PRV56926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,3.0,0.0,0
PRV56928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,204.0625,6530.0,1100.0,258.57998544158,90.0,3.4375,110.0,1.0,32.0,14.0,3.482676019681492,2.0,2.0,1.0,1.1428571428571428,204.0625,233.21428571428572,88.0,0.0,0
PRV56929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,170.44444444444446,7670.0,2200.0,388.446530517016,50.0,3.111111111111111,140.0,1.8444444444444446,83.0,20.0,5.616354186074303,2.0,2.0,1.0,1.40625,92.40963855421687,239.6875,96.0,0.0,0
PRV56930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,278.3333333333333,6680.0,2400.0,570.1995582529718,70.0,0.0,0.0,1.6666666666666667,40.0,20.0,5.646597025732799,2.0,1.0,2.0,1.263157894736842,167.0,351.57894736842104,73.0,0.0,0
PRV56931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,314.76190476190476,6610.0,1700.0,419.47132259093763,100.0,0.0,0.0,1.0952380952380953,23.0,20.0,4.357806350731545,2.0,1.0,2.0,1.2352941176470589,287.39130434782606,388.8235294117647,61.0,0.0,0
